,name,transformer_roc,autogluon_roc,transformer_cross_entropy,autogluon_cross_entropy,transformer_time,autogluon_time,number_of_input_columns,number_of_rows,missingness,number_of_classes
1277,lapodini/british-airway-reviews,0.9707177867157349,0.972867238768299,0.22227635979652405,0.21879489719867706,1.5736908912658691,304.5515823364258,7,3427,True,2
1278,manishkc06/web-page-phishing-detection,0.9878195615042141,0.9889476021136762,0.1409309059381485,0.14511869847774506,1.8840970993041992,308.9667727947235,45,11481,False,2
1279,gabrieltardochi/counter-strike-global-offensive-matches,0.578704377104377,0.5708303030303029,0.9330769777297974,0.9323802590370178,1.7376022338867188,305.5412349700928,34,3787,True,3
1280,brajeshmohapatra/term-deposit-prediction-data-set,0.7556511470985154,0.8317307692307694,0.06027252599596977,0.06097768619656563,1.560070276260376,304.61460757255554,7,13564,False,2
1281,adityadesai13/11000-bike-crash-data,0.49970406153535646,0.5344137415640965,1.6158626079559326,1.6271651983261108,1.668196678161621,318.9478602409363,7,11266,True,6
1282,prateekmaj21/anz-banking-data,1.0,1.0,6.35469632470631e-06,0.00022538327903021127,1.456303358078003,304.5255048274994,4,12043,True,2
1283,rever3nd/weather-data,0.8601492537313432,0.850289461781999,0.4378531277179718,0.44638755917549133,1.6586062908172607,302.35288286209106,14,25000,True,2
1284,tarzon/twitter-sentiment-analysis,0.5647756437695065,0.557896328284091,1.0090320110321045,1.0163801908493042,1.581385850906372,315.68897342681885,5,13871,True,3
1285,nikhilparihar/twitter-sentiment-analysis,0.8553573858743363,0.8740993388706556,0.7869526743888855,0.7701956629753113,1.5494391918182373,309.45565938949585,3,14640,True,3
1286,mannmann2/world-income-inequality-database,0.8826944245441363,0.7756905034882243,1.0041671991348267,1.1158186197280884,1.7132568359375,315.751690864563,29,11826,True,4
1287,emirhanai/omicron-variant-rnn-ml-gen-prediction-ai-project,0.9590405769651051,0.9608618052014277,0.26904812455177307,0.2516530454158783,0.5419087409973145,313.57468605041504,5,943,False,2
1288,minnieliang/adult-data,0.8364817475978037,0.850323867536033,0.4138163924217224,0.3874496817588806,1.5735254287719727,301.8508882522583,5,48842,False,2
1289,kukuroo3/adp-p6,0.9490830197727277,0.9909496757676334,1.6378331184387207,1.3816360235214233,1.4882748126983643,338.39020586013794,3,35801,True,8
1290,shikhnu/hr-analytics-analytics-vidya,0.9049489316588135,0.8693438035011175,1.689818263053894,1.700297236442566,1.565856695175171,351.9970109462738,7,23490,True,9
1291,kharisma4792/indonesian-covid19-vaccination-tweets,0.5262749469507833,0.48446572668584026,1.0619412660598755,1.099029541015625,1.4896330833435059,320.7758104801178,2,10727,True,3
1292,ahmedaffan789/toy-dataset,0.46107068342577984,0.4615541193832375,0.31143835186958313,0.30187341570854187,1.561779260635376,302.92704248428345,2,150000,False,2
1293,arashnic/exoplanets,0.8807227461763043,0.882880102737554,0.8466159701347351,0.8534929752349854,1.5506680011749268,306.5351719856262,11,9564,True,3
1294,heyrobin/action-anime-list,0.5187814061136763,0.5128648259405607,1.573585033416748,1.567240834236145,1.5491042137145996,320.2495837211609,2,14000,True,5
1295,serkanp/senitment-dataset,0.5647756437695065,0.5588539783413009,1.0090320110321045,1.0165907144546509,1.569077730178833,315.97126269340515,5,13871,True,3
1296,rikdifos/china-family-panel-survey-dataset,0.9916056681681682,0.99931493993994,0.592157244682312,0.5564532279968262,1.6352529525756836,313.23001313209534,7,53225,True,3
1297,datafiniti/wine-beer-and-liquor-reviews,0.7229102063281113,0.7298351139416743,1.0952882766723633,1.0337650775909424,1.5069878101348877,314.25030755996704,2,2890,True,2
1298,revanthky/mushroom-data-set,0.8050766933622913,0.8239034844165833,0.5246269702911377,0.5150312185287476,1.557974100112915,303.9612672328949,3,18321,False,2
1299,isaiahamwata/supermarket-data,0.46697981941878414,0.49801849405548215,0.8224778771400452,0.8004447817802429,1.7033007144927979,308.6709837913513,19,24485,True,3
1300,ddmasterdon/income-adult,0.8413238770685578,0.8482992629675984,0.400269478559494,0.38492509722709656,1.5142498016357422,301.2480368614197,5,16281,False,2
1301,chancev/carsforsale,0.7283794186842072,0.742294813511451,1.1898587942123413,1.1953297853469849,1.5933268070220947,314.625736951828,14,9379,True,3
1302,dev523/final-project-classification,0.7995036822520802,0.7974847478749615,0.8263282179832458,0.8301059007644653,1.5675950050354004,315.8596155643463,5,13564,False,4
1303,sowlarn/ucis-electrical-grid-stability-simulated-data,0.9997186988543371,1.0,0.02021094597876072,0.04739513248205185,1.6232149600982666,298.99655175209045,13,10000,False,2
1304,jahias/microsoft-adventure-works-cycles-customer-data,0.742857142857143,0.30000000000000004,0.7151823043823242,1.5161256790161133,0.050113677978515625,302.9494230747223,4,25,True,2
1305,datatattle/guns-incident-data,0.6109949860752912,0.6110775158054821,1.0673612356185913,1.0787630081176758,1.5118839740753174,323.9144630432129,3,100798,True,4
1306,yogeswarachary/bank-loan-related-train-and-test-dataset,0.8033730758889562,0.7951948467142502,0.8251104950904846,0.8288581967353821,1.529247522354126,321.31452226638794,7,13564,False,4
1307,ashraf1997/anz-synthesised-transaction-dataset,1.0,1.0,1.3642240446642973e-05,0.000408692576456815,1.5797717571258545,300.53088784217834,4,12043,True,2
1308,sarahjeeeze/imdbfile,0.7031735985533454,0.7041320072332731,0.4797862470149994,0.4639977216720581,1.495889663696289,308.7134041786194,2,6234,True,2
1309,gastonmichelotti/properati-data-set,0.72608824196974,0.8305771714486944,0.8924960494041443,0.9079989194869995,1.5271811485290527,319.58731603622437,5,18979,True,4
1310,yashsharan/the-elec2-dataset,0.933657142857143,0.9640835164835164,0.5005038380622864,0.28713497519493103,1.562929630279541,305.75268721580505,8,45312,False,2
1311,iridazzle/webtoon-originals-datasets,0.6952617542048437,0.7650648057152122,0.985743522644043,0.9707528352737427,0.4486708641052246,311.82137298583984,5,844,True,3
1312,monika11/bug-triagingbug-assignment,0.5831059447840521,0.5187318292538522,1.632705569267273,1.5933078527450562,1.5139377117156982,326.65641808509827,2,10000,True,7
1313,gauravduttakiit/twitter-sentiment,0.5647756437695065,0.5588574223655743,1.0090320110321045,1.0165907144546509,1.553027629852295,316.9636402130127,5,13871,True,3
1314,sushilyeotiwad/u-s-airline-tweets,0.8662991264954373,0.8787291007632859,0.7667115926742554,0.7685361504554749,1.6054375171661377,311.4453887939453,2,14640,True,3
1315,aspramg/adult-income-dataset,0.8364817475978037,0.8502836521962938,0.4138163924217224,0.387449711561203,1.5679752826690674,305.405837059021,5,48842,False,2
1316,fatehghadeer/fifa-20-player-ratings-database,0.8698971985397003,0.8711659526869194,0.810229480266571,0.8249472379684448,1.6729156970977783,313.92591381073,22,16042,False,3
1317,rohitzaman/gender-age-and-emotion-detection-from-voice,0.9623410889901655,0.9652848950042522,0.2285841405391693,0.2159474641084671,1.5846905708312988,306.1789836883545,20,4361,False,2
1318,kareemrasheed89/nigeriapolitics-tweets5000tweets,1.0,1.0,0.5514493584632874,0.5573973059654236,1.5272340774536133,312.5392634868622,2,5230,False,3
1319,chetan8007/auto-xgb,0.8403316225819186,0.8454165021713382,0.41924360394477844,0.39537689089775085,1.485835075378418,305.1832203865051,5,32561,False,2
1320,seymasa/rice-dataset-gonenjasmine,1.0,1.0,0.0002683425263967365,1.717115446808748e-05,1.6201422214508057,300.2159023284912,10,18185,False,2
1321,himanshu321/air-pollutant-pm25-and-pm10-of-india,0.9903957568339453,0.9965361077111383,0.13802766799926758,0.10374931246042252,1.5535955429077148,305.29332756996155,3,65536,False,2
1322,leonshangguan/autogluondata,0.8420114480819441,0.8396459574658008,0.3890115022659302,0.384387731552124,1.516026258468628,303.4472391605377,5,9769,False,2
1323,shlokramteke/sdfadgdadfda,0.7990059939641408,0.8103287303379793,1.3768632411956787,1.3881205320358276,1.48769211769104,324.59779810905457,3,11642,True,5
1324,eliasdabbas/gold-reserves-by-country-quarterly,0.4114159033528924,0.38305016066177355,1.0106067657470703,1.2107765674591064,1.467644453048706,308.2718334197998,2,140003,False,3
1325,haithamgalalbakry/ckd-analysis,0.7486631016042781,0.5807486631016043,0.7976944446563721,0.9004442691802979,0.09146451950073242,306.57456636428833,2,144,True,2
1326,bachaboos/vinbig2020,1.0,1.0,0.9100885987281799,0.9048328399658203,1.5192604064941406,324.06182193756104,4,53904,False,5
1327,dyahwitamara/air-bnb-listing-bangkok,0.768408766026575,0.8168919655236163,1.1322991847991943,1.0945260524749756,1.480832576751709,312.72493958473206,6,15854,True,4
1328,saadsikander/tweet-for-airline,0.8553573858743363,0.8738417974465218,0.7869526743888855,0.7706641554832458,1.492560863494873,311.7714650630951,3,14640,True,3
1329,ujwalkandi/unesco-world-heritage-sites,0.7795140931848711,0.8175288728042421,0.7170759439468384,0.6978638172149658,0.6580910682678223,311.4186134338379,8,1121,True,3
1330,tug004/income-predictions-dataset2-class-classification,0.7038895182607757,0.7024464584344825,0.5854926705360413,0.582655668258667,1.558335304260254,300.71668100357056,7,15059,False,2
1331,sachgupta/sample-insurance-portfolio,0.9992775467775468,1.0,0.03199455142021179,0.007669663988053799,1.5515692234039307,300.8977873325348,12,36634,False,2
1332,argyrisanastopoulos/greece-property-listings,0.7926913640592922,0.8092493844677411,2.021568536758423,2.0249061584472656,1.6682350635528564,352.15199732780457,14,20000,True,8
1333,yashovardhan99/voice-call-quality-experience-for-november-2019,0.8787133741583998,0.8787678554817218,0.6667174100875854,0.6549894213676453,1.514739990234375,310.649227142334,3,41062,True,3
1334,alicert/ecommerce-online-sales-data-frame,0.9894266878761541,1.0,0.14028573036193848,0.015426763333380222,1.5246098041534424,302.6053671836853,3,38223,False,2
1335,muatazsalam/ukm-ids20,0.9999965966947099,1.0,1.281615972518921,1.274855613708496,1.7381770610809326,340.74697709083557,46,2579,False,8
1336,abhijoymukherjee/phishing-website-prediction,0.989077859260415,0.9902100811759105,0.13341347873210907,0.13351689279079437,1.815948724746704,302.5405719280243,85,11430,False,2
1337,mejbahahammad/adult-income-data,0.8036150909402882,0.817164979409746,0.4286029040813446,0.40892571210861206,1.5601990222930908,305.2721207141876,4,48842,False,2
1338,teraschaller/cyclisticfiguresandrandomsample,0.6080706291886264,0.6183591970850413,0.6669329404830933,0.661232054233551,1.6401097774505615,305.0540072917938,5,5000,True,2
1339,hassanjameelahmed/ecommercepurchasesds,0.5094516785188032,0.48105660196040745,0.6964026689529419,0.6972844004631042,1.5298919677734375,306.42292404174805,3,10000,False,2
1340,mohamedbatran/orders-and-shipments,1.0,1.0,0.7437209486961365,0.7436811327934265,1.5204503536224365,314.06779623031616,5,30871,False,4
1341,thedevastator/us-states-tobacco-use-prevalence,0.8546355684371041,0.8666922227839239,1.2313449382781982,1.2479835748672485,1.6880340576171875,323.6992154121399,6,38050,True,6
1342,shreyshi/adultcsv,0.8036150909402882,0.8172829444063143,0.4286029040813446,0.4094851315021515,1.5399842262268066,301.92552399635315,4,48842,False,2
1343,shashansai/kepler-exoplanet-search-results,0.9429847764500338,0.9595664487279804,0.7380792498588562,0.6988767981529236,1.5982167720794678,306.95922327041626,20,9564,True,3
1344,amaanawan/netflix-data,1.0,1.0,0.001871701912023127,0.009686325676739216,1.4115514755249023,306.5299427509308,2,7787,True,2
1345,tanvir1845/validationdata,0.5667210998025217,0.5744978648707951,0.6792619228363037,0.7035650610923767,1.532158374786377,311.65471386909485,2,7747,True,2
1346,isaraanantavrasilp/thailand-village-health-volunteers-mental-health,0.9605046504383427,0.935361132125851,0.06648706644773483,0.08813326805830002,1.6363439559936523,303.2897391319275,5,134149,False,2
1347,thedevastator/the-u-s-counties-with-the-highest-gdp,0.6238831332872362,0.5310387573199625,2.109487295150757,2.1298084259033203,1.5517513751983643,340.20994806289673,2,55563,False,8
1348,atharvaingle/bikepedcrash,0.5296489921792209,0.43931784388007905,1.6152113676071167,1.7623883485794067,1.5850715637207031,330.60349464416504,6,12173,True,6
1349,yehiaousama/weratedogsdataset,0.5405371485943775,0.5719126506024096,0.057078778743743896,0.0804806500673294,1.4814538955688477,312.28921914100647,4,2356,True,1
1350,bhargavmahesh25/health-insurance-lead-prediction,1.0,0.9998992741816027,0.006597632542252541,0.013899392448365688,1.602182388305664,304.03474950790405,5,21805,True,2
1351,utkarshx27/national-oral-health-surveillance-system,0.7369706579537446,0.7205378307386764,0.6127081513404846,0.6304653286933899,1.5803091526031494,307.7240822315216,5,31542,True,2
1352,mertolaman/sport-stats,0.5458307647942294,0.5589512773936481,0.9307777285575867,0.9917173981666565,1.5114495754241943,312.2079391479492,3,58835,True,3
1353,minemartin/bangkok-airbnb-listings,0.7780532873063001,0.8374266978983771,1.127524971961975,1.1138553619384766,1.543328046798706,329.5807785987854,8,17396,True,4
1354,thedevastator/sentiment-analysis-of-us-airline-twitter-data,0.8662991264954373,0.8784882686558096,0.7667115926742554,0.7720053791999817,1.6372253894805908,318.44260597229004,2,14640,True,3
1355,abhishek/autoxgb,0.8403316225819186,0.8450006579813133,0.41924360394477844,0.39458855986595154,1.6528594493865967,311.75925874710083,5,32561,False,2
1356,cblesa/world-of-warcraft-battlegrounds,0.8153092783505155,0.8950773195876289,0.5374090671539307,0.4177980124950409,0.4299957752227783,312.3818590641022,9,789,True,2
1357,muhammadimran112233/clinical-documents-on-syndromes-disease,0.5971134360524961,0.6007583311888832,0.6815634965896606,0.6752004027366638,1.6254005432128906,299.83025670051575,2,15656,False,2
1358,jyoti06/uci-data,0.7454637096774194,0.7431473061084419,0.4938582479953766,0.479465126991272,1.5903089046478271,307.1872618198395,2,48842,False,2
1359,thedevastator/exploring-potential-tax-and-water-liens-in-nyc,0.6561441511607624,0.6939627371521059,0.7719550132751465,0.6837925314903259,1.5508232116699219,301.6351852416992,7,50737,True,2
1360,muhammedesadseker/america-starbucks-locations,0.4299350706216457,0.5809532149842159,0.6735230684280396,0.6736284494400024,1.4839141368865967,305.83283591270447,2,13517,True,2
1361,abhijithchandradas/fantasypremierleague1920updated,0.7364390917718536,0.6965481161011177,1.1570342779159546,1.195143699645996,1.5825269222259521,316.27495312690735,20,22502,False,4
1362,econdata/demographics-and-employment-in-the-united-states,0.6014825917673167,0.5978595208106559,0.7711279392242432,0.7837361693382263,1.531111478805542,308.6244444847107,2,131302,True,3
1363,dheeraj07/health-insurance,1.0,1.0,0.0019359837751835585,0.023541530594229698,1.6027429103851318,305.68371748924255,4,21805,True,2
1364,laurindogarcia/covid-19-race-gender-poverty-risk-us-county,0.9945613539118419,0.9999685574736286,1.0944395065307617,1.0481233596801758,1.715437650680542,335.5088474750519,15,3142,False,6
1365,anasmahmood000/highest-gdp-counties-in-usa,0.6238865654453443,0.38582056248547375,2.109487771987915,2.0794286727905273,1.5834722518920898,341.34943199157715,2,55501,False,8
1366,qusaybtoush1990/transportation-sites,0.6740310177865494,0.715312004164765,1.2478327751159668,1.2443886995315552,1.5117039680480957,313.2381680011749,3,22891,True,3
1367,ishadss/electrical-grid-stability-simulated-data-data-set,0.9997186988543371,1.0,0.02021094597876072,0.04739513248205185,1.6320650577545166,305.9007170200348,13,10000,False,2
1368,husseinabdelhafeez/diamonds-price-predicition,0.9337999503862525,0.9237800320259305,1.1820567846298218,1.2264972925186157,1.5884289741516113,315.9722487926483,6,10788,False,5
1369,federicominutoli/bidoo-closed-auctions,0.7380945629159105,0.7615462416817906,0.5442931652069092,0.5162060260772705,1.4884145259857178,306.2783601284027,5,49523,False,2
1370,dougsgrott/aula-2-ia-dataset,0.5936745734498544,0.5648060452357765,0.8867893815040588,0.8947564363479614,1.544632911682129,309.4881958961487,8,10692,True,2
1371,baobao02iuh/datavindr20k,0.49172514597782807,0.49196715401525487,1.2092061042785645,1.2197989225387573,1.6135315895080566,324.3868820667267,3,20000,False,4
1372,aniketng21600/crop-damage-information-in-india,0.5622590926627384,0.5383799829380406,0.8011559844017029,0.8208304643630981,1.5081357955932617,309.126127243042,4,88858,False,3
1373,deanpb/lcbo-data,0.9517208279678937,0.9610936918888796,0.821313738822937,0.7921542525291443,1.6558701992034912,313.0522196292877,5,15470,True,4
1374,eliasbautistafl/airbnb-mexico-city-distrito-federal-mexico,0.766445056595464,0.7599269618058188,0.9822007417678833,0.9928436875343323,1.553835391998291,319.80715918540955,6,19852,True,4
1375,gastonmichelotti/properati-limpio,0.7476233251295916,0.7117353405058301,0.8343216776847839,0.7758834958076477,1.6110644340515137,314.63376355171204,8,13756,True,3
1376,mguinezi/adultsdb,0.8588672795042418,0.864052388465848,0.3696049153804779,0.36293935775756836,1.4765326976776123,303.6296589374542,5,32560,False,2
1377,fgm1477/truck-breadcrumb-information,0.7526799565042572,0.7713192837012767,1.3007328510284424,1.1883915662765503,1.5535407066345215,315.98098373413086,4,34634,True,3
1378,caiofreitas/adultdata,0.8588672795042418,0.862668930506963,0.3696049153804779,0.36317190527915955,1.5515260696411133,301.11898589134216,5,32560,False,2
1379,jordigarciacastillon/road-traffic-injuries-deaths-catalonia-201020,0.7645225698515592,0.7736604590711791,1.317547082901001,1.349324345588684,1.584355354309082,321.8447437286377,4,16774,True,6
1380,justmarkham/stanford-open-policing-project,0.8195980905011006,0.8785767372723895,0.6058173179626465,0.6348825693130493,1.6130287647247314,313.3547303676605,2,91741,True,2
1381,mohammedsabryi/police,0.8195980905011006,0.8785767372723895,0.6058173179626465,0.6349227428436279,1.6538827419281006,313.91707944869995,2,91741,True,2
1382,lotfikamel/drdos-dns-attack,1.0,0.9999719345513738,0.002856089500710368,0.008198460564017296,1.692735195159912,299.54770374298096,15,33925,False,2
1383,fahmisulthoni/tweet-spam,0.9989510559503554,0.9994995495946352,0.04940515384078026,0.027515271678566933,1.5628671646118164,303.7890281677246,4,11968,True,2
1384,kirshoff/diabetic-data-cleaned,0.6785459376719867,0.6572152758668135,0.6260746717453003,0.6219285726547241,1.4984197616577148,305.13032627105713,7,64395,True,2
1385,thedevastator/chicago-lakefront-automated-beach-water-quality,0.5491637890189086,0.565046213806413,1.7117640972137451,1.7109626531600952,1.5236947536468506,329.5688292980194,4,34923,True,6
1386,deepakjha4ai/health-insurance-lead-prediction,1.0,1.0,0.007404475938528776,0.001341052120551467,1.5970122814178467,307.77154064178467,5,21805,True,2
1387,caerno/skillbox-vk-posts,1.0,1.0,0.000788264733273536,0.0014002673560753465,1.6096076965332031,304.4431893825531,12,3966,True,2
1388,tushary/netflix-data,0.9590360329046461,0.9729672112153863,0.3069399297237396,0.22383856773376465,1.5755810737609863,305.1380195617676,4,5850,True,2
1389,kirshoff/diabetic-data-features,0.6710236653824986,0.658898596587782,0.6271953582763672,0.6161558628082275,1.565307378768921,303.7958548069,8,64395,True,2
1390,girishvutukuri/back-orders,0.916167746521228,0.9418450477049674,0.29147687554359436,0.23597310483455658,1.7350590229034424,307.132155418396,15,61589,True,2
1391,shaltout/weratedogs-twitter-archive,0.5405371485943775,0.683609437751004,0.057078778743743896,0.09551846235990524,1.5986437797546387,308.51087856292725,4,2356,True,1
1392,jwyang91/steam-games-2017-cleaned,0.9965909461398018,0.9960407700834638,0.06572172790765762,0.02003132551908493,1.5346941947937012,301.38637804985046,2,199128,False,2
1393,saket03p/ethereum-fraud-detection-aggregated-dataset,0.9642759749113717,0.9743432415234979,0.21870985627174377,0.20176969468593597,1.6475474834442139,307.14513635635376,18,19682,False,2
1394,palopoli/adultpmr,0.8588672795042418,0.864052388465848,0.3696049153804779,0.36293935775756836,1.6194114685058594,304.313236951828,5,32560,False,2
1395,soumyadipmondal/sales-pipeline-conversion-at-a-saas-startup,0.7453392206335856,0.767885639731729,0.5408047437667847,0.47622114419937134,1.7633764743804932,302.29163360595703,3,78025,True,2
1396,ibrahimkaratas/sentiment,0.5647756437695065,0.5562283009124495,1.0090320110321045,1.0171995162963867,1.554218053817749,318.33390378952026,5,13871,True,3
1397,ujwalk93/imdb-rating-analysis,0.9222664364009114,0.9481984249628126,0.8697173595428467,0.8629409670829773,1.7429399490356445,312.19639778137207,38,14761,True,4
1398,kingofdaydream/dfencoder-autoencoders-for-dataframes,0.839609418556787,0.8502597449965871,0.41263970732688904,0.3930947184562683,1.561873197555542,309.5972867012024,5,32561,True,2
1399,aditisaxena20/ecommerce-purchases,0.49860457108078676,0.4758993209046063,0.6961965560913086,0.6982496380805969,1.649554967880249,309.2695300579071,3,10000,False,2
1400,nurudeenabdulsalaam/weratedogs-twitter-archive,0.6652861445783133,0.4624748995983936,0.05943870171904564,0.09603732079267502,1.6251039505004883,308.90304923057556,6,2356,True,1
1401,taimalee/movie-streams,0.6172335718676248,0.6369347059484921,1.6144870519638062,1.628721833229065,1.573279857635498,321.55713629722595,6,16744,True,5
1402,sssanjana/ecommerce-purchases,0.49860457108078676,0.4760154398103658,0.6961965560913086,0.6976208686828613,1.5426642894744873,305.2515468597412,3,10000,False,2
1403,rodrigoep/leadult,0.8588672795042418,0.8620915368960235,0.3696049153804779,0.3630951941013336,1.5649802684783936,305.5269892215729,5,32560,False,2
1404,sanjay0/fl-insurance-samplecsv,0.9992567567567567,1.0,0.03208232671022415,0.011208089999854565,1.6233878135681152,301.7922201156616,12,36634,True,2
1405,architlahiri/hackstory-problem-1,0.6410660806757568,0.6431223018178794,0.835820734500885,0.8615027070045471,1.6614394187927246,306.53816413879395,4,34190,False,3
1406,serpilturanyksel/adult-income,0.8335460277968427,0.8411225978037062,0.41391655802726746,0.3974972069263458,1.524832010269165,302.59758257865906,6,48842,False,2
1407,aadhityaa/creditriskprojectibm-sample,0.830432724690976,0.8267007700569805,0.46447068452835083,0.4703156650066376,1.5734326839447021,300.02453231811523,7,5000,False,2
1408,debuggermalhotra/adult-data-set,0.8413238770685578,0.8480267000417188,0.400269478559494,0.3852725327014923,1.5689952373504639,304.3885509967804,5,16281,True,2
1409,maverickss26/amazon-sentiment,0.5997369780235379,0.6007738333125864,1.0208340883255005,1.0286691188812256,1.5388059616088867,316.02475452423096,2,17340,True,3
1410,marcellodomenis/airbnb-milan,0.7611367659932413,0.6695574631322295,0.9991928935050964,0.9887426495552063,1.6275370121002197,313.4732208251953,4,18322,True,4
1411,mdraiesh9648/mall-customers-dataset,0.6459253311922922,0.5479727017262143,0.7016823291778564,0.6889482140541077,0.10858488082885742,304.2959694862366,3,200,False,2
1412,talhasattar727/data-rep,0.8036150909402882,0.817164979409746,0.4286029040813446,0.40892574191093445,1.5254995822906494,306.458135843277,4,48842,False,2
1413,princc301/market-sales-by-prince,0.5150693110014186,0.5081110431215916,1.791237235069275,1.7898402214050293,0.5891826152801514,323.63225173950195,6,1000,False,6
1414,vsevolodcherepanov/backtest,0.7372443204879534,0.6065250436062898,1.312240481376648,1.3732311725616455,0.5080091953277588,319.80583477020264,6,902,False,4
1415,new-york-state/new-york-state-index-crimes,0.9998561358077974,0.9982016975974679,0.005994819570332766,0.00830704253166914,1.6301555633544922,300.411381483078,10,19956,True,2
1416,congo43/the-datasets,0.6723977542149631,0.66635520943098,0.6404466032981873,0.6351631879806519,1.7967097759246826,305.6978073120117,64,4896,True,2
1417,omkarnadkarni/bolteddataset,0.275,0.2583333333333333,2.016713857650757,4.809507369995117,0.06511640548706055,303.65531373023987,6,45,False,2
1418,rmagaldi/adult-data-set,0.8588672795042418,0.8620915368960235,0.3696049153804779,0.3630951941013336,1.5771777629852295,305.3529620170593,5,32560,False,2
1419,lololoaaa/finaltest,0.8462624234625965,0.8493266926967789,0.39779481291770935,0.38515350222587585,1.5052032470703125,302.02137088775635,5,6513,False,2
1420,fatihakbas/fatih-akba-veri,0.5772108224567641,0.5847011482049006,1.737192988395691,1.7399543523788452,1.5803003311157227,317.8053095340729,4,30641,True,5
1421,herambgaidhani/analytics-vidhya-jobathon,1.0,0.999988149903718,0.006597632542252541,0.026970887556672096,1.6212449073791504,305.13389468193054,5,21805,True,2
1422,kevinjames1993/fatalities1,0.5591578376191002,0.5779484097274628,1.0510481595993042,1.054445743560791,1.7447600364685059,313.9646694660187,3,51202,True,3
1423,ssrini2708/customerdata,0.6346803857242271,0.5293766776021473,0.17392075061798096,0.17471912503242493,1.5675179958343506,302.30598616600037,5,41170,True,2
1424,leomelo16/htmlpatternsmall,0.9334229390681005,0.1278673835125448,0.8049214482307434,1.098829984664917,0.11123871803283691,320.8689639568329,4,180,False,3
1425,kevinbinz/adult-data,0.8258528453348358,0.827339842819719,0.395469605922699,0.38853350281715393,1.5542881488800049,308.20154786109924,5,32561,False,2
1426,rodrigoep/supremeadult,0.8588672795042418,0.8636865152866389,0.3696049153804779,0.3617632985115051,1.5399739742279053,305.0313572883606,5,32560,False,2
1427,sushmitjha8596874/new-datacsv,0.8364817475978037,0.8503265485586822,0.4138163924217224,0.3874496817588806,1.547149658203125,300.75521755218506,5,48842,False,2
1428,aniketmane343/insurance-datacsv,0.4722289840960728,0.5007708536189549,0.21196652948856354,0.20937217772006989,1.5786426067352295,301.9403450489044,4,10000,True,2
1429,fabiookina/adult-data,0.8588672795042418,0.8634349774759325,0.3696049153804779,0.362061470746994,1.5589189529418945,300.244101524353,5,32560,False,2
1430,shawonstat/bdh-dataset,0.5327401171066253,0.47333357595755693,0.6932361721992493,0.7345148324966431,1.584841012954712,302.7824385166168,4,25762,True,2
1431,yassershrief/dataset-of-traffic-stops-in-rhode-island,0.6307560294689061,0.6530909892940782,1.7988810539245605,1.737789273262024,1.6397252082824707,333.4617838859558,2,91741,True,6
1432,sunnysartale/russian-ukraine-twitter-clean-dataset,0.9998443264237403,0.9998021676535841,0.5614391565322876,0.563794732093811,1.5255725383758545,312.8990623950958,9,11822,False,3
1433,edmundoperalta/gendercsv,0.4011764705882353,0.5,0.7036587595939636,0.7026477456092834,1.5003108978271484,311.0031397342682,2,147269,False,2
1434,nehagupta09/leetcode-all-problems-dataset,0.831188728964773,0.8324562945489392,0.9243994355201721,0.9473214149475098,1.3674664497375488,306.370076417923,8,1825,True,3
1435,prodrugs/illness-dataset,0.4544043560124167,0.4731693043611013,0.3105807602405548,0.3006514608860016,1.5420446395874023,308.4215319156647,2,150000,False,2
1436,viratkothari/nlpprofiler,0.8662991264954373,0.8788983341361071,0.7667115926742554,0.7693707942962646,1.7398669719696045,311.3608365058899,2,14640,True,3
1437,monisahmad/seaborn-bar-plot,0.8149736875882427,0.8149120780387628,0.45033636689186096,0.4487271308898926,1.523906946182251,300.2109899520874,3,7043,False,2
1438,thedevastator/major-league-baseball-s-most-cost-effective-play,0.6708837462390373,0.7148289962230331,0.6578784584999084,0.6167913675308228,1.6514692306518555,309.03612303733826,14,28293,False,2
1439,zfturbo/meta-xray,0.9998112825100823,0.9999999999999999,0.016918940469622612,0.0024850836489349604,1.7106122970581055,301.23303747177124,19,3000,True,2
1440,adilsonhvieira/porto-airbnb-listings-dataset,0.8471498681922709,0.8476888543010452,0.9037431478500366,0.9073306322097778,1.564652919769287,314.22837114334106,4,12410,True,4
1441,vicky0512/tweets,0.8662991264954373,0.8789395576499993,0.7667115926742554,0.7690653204917908,1.4209458827972412,311.71811628341675,2,14640,True,3
1442,ulrikthygepedersen/electricity-demands,0.9480175824175824,0.9633142857142858,0.5511230826377869,0.4333769679069519,1.5588843822479248,306.7344539165497,5,45312,False,2
1443,simonherv/france-football-from-1950-to-2022,1.0,0.9999936271914084,0.5514811277389526,0.5529305934906006,1.60003662109375,312.3441677093506,2,111039,False,3
1444,bipulnath98/income-dataset,0.8364817475978037,0.8502836521962938,0.4138163924217224,0.387449711561203,1.5403666496276855,305.4937903881073,5,48842,False,2
1445,thedevastator/uncovering-the-most-cost-effective-mlb-hitters-o,0.7159032712374368,0.7539210037769668,0.6217414140701294,0.5838634371757507,1.5931661128997803,310.1027226448059,19,28293,False,2
1446,jmtapiaavitia/preliminary-results-when-to-tweet-in-mexico,0.5067413274349465,0.5082521560391439,1.0344197750091553,1.0444378852844238,1.4583897590637207,313.43282103538513,5,11781,False,3
