,name,transformer_roc,autogluon_roc,transformer_cross_entropy,autogluon_cross_entropy,transformer_time,autogluon_time,number_of_input_columns,number_of_rows,missingness,number_of_classes
1148,bipulkumarmahato/marvel,0.5464928425686967,0.5605830733792965,1.3231239318847656,1.3194149732589722,1.370260238647461,73.31240177154541,2,16376,True,3
1149,ankit0395/test-data,0.5464928425686967,0.5605735775458845,1.3231239318847656,1.317352056503296,1.415839672088623,73.89993715286255,2,16376,True,3
1150,bipulkumarmahato/marvel,0.5464928425686967,0.5605830733792965,1.3231239318847656,1.3194149732589722,1.370260238647461,73.31240177154541,2,16376,True,3
1151,ankit0395/test-data,0.5464928425686967,0.5605735775458845,1.3231239318847656,1.317352056503296,1.415839672088623,73.89993715286255,2,16376,True,3
1152,aslambaig/police-arrests-made-chapel-hill,0.5279562983390124,0.5328757432048937,1.2124313116073608,1.231609582901001,1.4942598342895508,74.85938501358032,2,16254,True,3
1153,amandeep8334/targeted-marketing-in-absa,0.6622785428147222,0.6507729741194738,0.6547379493713379,0.6588946580886841,1.4681000709533691,67.29103875160217,7,30000,False,2
1154,bedroom01/adultdataset,0.8258528453348358,0.8113139597697477,0.395469605922699,0.40482962131500244,1.426914930343628,66.1784131526947,5,32561,False,2
1155,zzpops11/citybikepredictions,0.8463659706569571,0.8529875576911963,0.2574009895324707,0.28603407740592957,2.441987991333008,69.39151930809021,8,10000,False,2
1156,narendransaravanan/ev-charging,0.49146240663600954,0.5018593810690263,1.3836523294448853,1.3865429162979126,1.4045135974884033,70.53315353393555,7,10185,True,4
1157,motloch/results-of-ioi-intl-olympiad-in-informatics,0.7758367295618119,0.7788312507154447,1.2425087690353394,1.2611528635025024,1.504586935043335,74.45735335350037,10,7570,True,3
1158,amitkhatana7/marvel-wikia,0.5464928425686967,0.5608726869791356,1.3231239318847656,1.3193552494049072,1.5046312808990479,74.02006554603577,2,16376,True,3
1159,amitkhatana7/marvel-wikia,0.5464928425686967,0.5608726869791356,1.3231239318847656,1.3193552494049072,1.5046312808990479,74.02006554603577,2,16376,True,3
1160,warrentnt/countysmokingban,0.5158641908767939,0.5154884226395938,0.9692853689193726,1.1028707027435303,1.5316014289855957,71.01513624191284,49,14444,True,3
1161,pinarelcinmann/bankchurnhi,0.9787751854538647,0.9915911980592672,0.24859051406383514,0.18718372285366058,1.4410762786865234,65.8998031616211,14,10127,False,2
1162,camilancastro/bankdataset,0.9787751854538647,0.9910997745692244,0.24859051406383514,0.18602345883846283,1.5681126117706299,67.4112069606781,14,10127,False,2
1163,tnnnichaa/bankset,0.9386346180701021,0.9273233486943164,0.21881847083568573,0.22646304965019226,1.4066474437713623,66.87197589874268,10,28832,False,2
1164,new-york-state/nys-hate-crimes-by-county-and-bias-type,0.8453650533223955,0.831583264971288,0.48423728346824646,0.49978092312812805,0.3618278503417969,68.03899216651917,41,548,False,2
1165,menuwanwalpita/sample,0.6033232325217546,0.572346020691179,0.8829460740089417,0.8949393033981323,1.4737944602966309,70.75947713851929,24,4500,True,2
1166,alexisflipo/decision-tree-simplon,0.8745712885840274,0.8434590886820186,0.2825309634208679,0.3155445456504822,0.2254180908203125,66.3656005859375,16,366,True,2
1167,osamaazmy/salary1,0.8258528453348358,0.8349897478493717,0.395469605922699,0.38446125388145447,1.4024653434753418,68.01487398147583,5,32561,False,2
1168,keerthivadeyar/superstore,0.8004652078093325,0.82989715675567,0.8561287522315979,0.8505015969276428,1.4484238624572754,70.042564868927,3,10933,True,3
1169,aminaadel/inputdata,0.948370729027816,0.9905036423939885,0.9245201945304871,0.8218016028404236,1.4335341453552246,68.03126120567322,5,3742,False,4
1170,serialslb/be-my-guest,0.7249254310845714,0.7193840374541267,0.8781488537788391,0.8896617889404297,1.4891157150268555,70.348473072052,18,3900,True,3
1171,srihaasithapaladugu/project,0.8258528453348358,0.810846368763759,0.395469605922699,0.4063491225242615,1.45591139793396,64.82188773155212,5,32561,False,2
1172,dodo0517/covid19-dataset,0.8251702597319746,0.8310587239200738,0.9468429088592529,0.9707674980163574,1.43703293800354,75.25109696388245,11,9893,True,4
1173,baileymm/counties-with-smoking-ban,0.5135853770602594,0.5089246781603132,0.9708226919174194,1.092071294784546,1.4862542152404785,70.96701335906982,21,14444,True,3
1174,coldfir3/siim-covid19-dicom-metadata,0.8895555359548399,0.9550504362050163,0.4311315715312958,0.2940595746040344,1.3721809387207031,66.08907008171082,7,7597,True,2
1175,edmundtyliu/trialanderror924-videos-data,0.6483516483516483,0.5582417582417581,0.3441182076931,0.3679572641849518,0.13787102699279785,67.33176851272583,7,236,True,2
1176,aeweida/marketing-809-project,0.9746495675514465,0.9669698777214435,0.15117371082305908,0.09632375091314316,1.3968920707702637,65.55602073669434,10,41188,False,2
1177,poulamibakshi/applicant-datasets,0.8263507723661965,0.8241043099654926,0.39553120732307434,0.3895876109600067,1.416656255722046,67.22800397872925,6,32560,False,2
1178,fominmax/bankmarketing,0.5881176061238691,0.5618848792126454,0.1739928275346756,0.18401513993740082,1.4660112857818604,67.53469705581665,9,41188,False,2
1179,shivam786/bank-marketing-dataset,0.9729079131652661,0.9702380952380952,0.08560194820165634,0.11038766801357269,1.4010255336761475,67.95168995857239,6,45211,False,2
1180,jeddy4/information-about-adults,0.8263507723661965,0.8191192477824868,0.39553120732307434,0.39317503571510315,1.4330670833587646,65.53204202651978,6,32560,False,2
1181,phamlenhatanh/project-bta-419-anh-pham,0.9746495675514465,0.9669201709911522,0.15117371082305908,0.16947665810585022,1.4183282852172852,69.7151985168457,10,41188,False,2
1182,akhilsaichinthala/bankfull,0.9720544467787116,0.97203256302521,0.08761242032051086,0.09175615012645721,1.416550874710083,67.27411818504333,7,45211,False,2
1183,tanishqbansal2104/insurance,0.6261387895005864,0.7127318921194263,0.4663822650909424,0.3296906054019928,1.388664722442627,67.28323578834534,5,9134,False,2
1184,leilacearley/bank-marketing-data,0.9746495675514465,0.9657520628293071,0.15117371082305908,0.0906284973025322,1.4197566509246826,65.69832277297974,10,41188,False,2
1185,aman2457/usedcarsdatasetenglish50000,0.7655722653906315,0.747615801855442,1.9333057403564453,1.9539552927017212,1.5409789085388184,89.42636561393738,4,42867,True,8
1186,riturajsingh99/auto-insurance-dataset,0.68924200968159,0.7451216212153102,0.4572492837905884,0.323396235704422,1.4000728130340576,66.41211700439453,8,9134,False,2
1187,abdulslm/kontol,0.8263507723661965,0.8227668542578569,0.39553120732307434,0.3892335295677185,1.4455862045288086,66.9477527141571,6,32560,False,2
1188,riyadsalih/adultdataset,0.8263507723661965,0.8227668542578569,0.39553120732307434,0.3892335295677185,1.3827893733978271,68.16688776016235,6,32560,False,2
1189,bhanu138/covid-19csv,0.99713114419341,0.9999959349593496,1.1406973600387573,1.116489291191101,1.441972255706787,72.68096351623535,6,49068,True,6
1190,dheerajpranav/bankmarketing,0.9734768907563025,0.9687937675070027,0.08512427657842636,0.09367915987968445,1.4122519493103027,66.48874378204346,7,45211,False,2
1191,nishantmahajan88/covid19,0.9978315998733737,0.9999972972972972,1.1410996913909912,1.080834150314331,1.358999252319336,71.0418746471405,4,49068,True,6
1192,anushkamishra02/adult-dataset,0.8263507723661965,0.8218925866740777,0.39553120732307434,0.3950122892856598,1.4217503070831299,65.97126579284668,6,32560,False,2
1193,devanshchowdhury/all-metadata,0.8955643290292645,0.9365549848797582,0.4076586961746216,3.2845053672790527,1.4465513229370117,67.05679059028625,9,6334,True,2
1194,dhrumilgohel/covid19precleaneddataset,0.99713114419341,0.9999959349593496,1.1406973600387573,1.116489291191101,1.391944169998169,70.90957641601562,6,49068,True,6
1195,fikriearizal/datasetkaggle,0.8263507723661965,0.82285370203108,0.39553120732307434,0.3895881474018097,1.3728516101837158,66.39436101913452,6,32560,False,2
1196,riyadsalih/datasetkecerdasanbuatan,0.8263507723661965,0.8227263252970194,0.39553120732307434,0.390929639339447,1.4391236305236816,67.29704117774963,6,32560,False,2
1197,kyleclinton/kyleclinton-bta419-bank-additional-full,0.9746495675514465,0.9670444378168804,0.15117371082305908,0.08558902144432068,1.4333972930908203,66.66777849197388,10,41188,False,2
1198,alexjensen503/alex-jensen-bta419-dataset,0.9746495675514465,0.9670444378168804,0.15117371082305908,0.08558902144432068,1.3181817531585693,66.40689587593079,10,41188,False,2
1199,danylonazarov/adults,0.8263507723661965,0.8228768614372728,0.39553120732307434,0.3896539807319641,1.454176664352417,66.1775872707367,6,32560,False,2
1200,krishna0201/bankmarketing,0.9734768907563025,0.9692752100840336,0.08512427657842636,0.12794330716133118,1.4007718563079834,67.9575731754303,7,45211,False,2
1201,dhrumilgohel/covid19precleaneddataset,0.99713114419341,0.9999959349593496,1.1406973600387573,1.116489291191101,1.391944169998169,70.90957641601562,6,49068,True,6
1202,devanshchowdhury/all-metadata,0.8955643290292645,0.9365549848797582,0.4076586961746216,3.2845053672790527,1.4465513229370117,67.05679059028625,9,6334,True,2
1203,mumtazbano/bank-marketing-term-deposit-subscription-dataset,0.9741771708683473,0.9687281162464987,0.0835001990199089,0.12125711143016815,1.4023637771606445,66.69350576400757,6,45211,False,2
1204,akshithsagar/bankkkk,0.9741771708683473,0.9692095588235294,0.0835001990199089,0.09632445871829987,1.459362506866455,66.48114132881165,6,45211,False,2
1205,sharathchandra4545/bankdata,0.9720544467787116,0.9720544467787114,0.08761242032051086,0.10635549575090408,1.466440200805664,66.55076813697815,7,45211,False,2
1206,sharathchandra4545/bankdata1,0.9741771708683473,0.9689469537815126,0.0835001990199089,0.0965057834982872,1.2872469425201416,66.86999773979187,6,45211,False,2
1207,harmonymoyo/flightdata,0.9643804086147438,0.9753074370486043,0.24057160317897797,0.20018404722213745,1.4794285297393799,66.91444420814514,18,25976,True,2
1208,sapperfied/us-2016-voting-by-county-with-party-results,0.7255520000000001,0.7291719999999999,0.6355359554290771,0.6062079668045044,1.5779082775115967,67.43449354171753,39,3112,False,2
1209,sapperfied/us-2012-voting-by-county-with-party-results,0.9200030706727135,0.9071239606953893,0.2873324751853943,0.3217860758304596,1.5620975494384766,66.8648509979248,39,3112,False,2
1210,samar080301/policy-customer-dataset,0.68924200968159,0.7422351844613488,0.4572492837905884,0.3209010362625122,1.4401416778564453,67.23146462440491,8,9134,False,2
1211,lingeng56/blcu-bank-data,0.998777513538738,0.9498677248677249,1.4929990768432617,1.4765115976333618,1.4738507270812988,79.06620907783508,9,26772,False,10
1212,abdallahsamir/deepchiimagefold1unet1framemaxprobdataset,0.6565693011660899,0.7248645575363958,0.7029008865356445,0.5300041437149048,1.387834072113037,66.07816100120544,5,14064,False,2
1213,thedevastator/damages-recoupment-for-vehicle-accidents-on-city,0.9096385542168675,0.8930722891566265,0.05643564090132713,0.055663902312517166,1.412491798400879,67.41805982589722,3,14207,True,2
1214,richienrg/local-weather-data-from-environmental-sensors,0.9025549613784908,0.9676757066462949,0.8271110653877258,0.27409395575523376,1.464935302734375,68.61168026924133,12,18720,False,2
1215,samueljoseph502/teensegment,0.6687385880171166,0.7570824896104354,0.8525390625,0.8560414910316467,1.5919396877288818,70.17801308631897,37,30000,True,2
1216,gustavoaltamirano/train-image-study-merged,1.0,1.0,0.7466756105422974,0.7436684370040894,1.463724136352539,72.70657420158386,4,6334,True,4
1217,napatsorntakon/ted-youtube-video-statistics,0.46237309844724156,0.48303908694345904,1.9000307321548462,1.9477062225341797,1.480337142944336,79.9781289100647,6,4031,True,7
1218,likhithgowda18/hotel-reservations-end-to-endeda,0.8570871478709774,0.873802250654584,0.4110022485256195,0.39366090297698975,1.477081060409546,67.98467063903809,13,36275,False,2
1219,hallothecoder/openiit19,0.68924200968159,0.7441895426801768,0.4572492837905884,0.3205904960632324,1.3893067836761475,66.82935619354248,8,9134,False,2
1220,pravesh001/test-data,0.891195758893288,0.9000901613031058,1.4506722688674927,1.424397587776184,1.298823356628418,71.02196383476257,3,65536,False,6
1221,xinyiluo21/telecom-customer-dataset,0.8613442189261861,0.854204614450516,0.3877723217010498,0.39166924357414246,1.4626433849334717,66.52552270889282,18,5000,True,2
1222,sanjaymalakar/opiner,0.5426119314713703,0.43645310611716104,0.9992619156837463,1.1006673574447632,1.435020923614502,69.02086448669434,3,4295,True,3
1223,tuhinmallick02/zomato-restaurant,0.9998239436619719,1.0,1.0514358282089233,1.0435975790023804,1.4875633716583252,72.25025463104248,6,9053,True,6
1224,kamarisswami/dl-assignment-1,0.9746495675514465,0.9670444378168804,0.15117371082305908,0.08558902144432068,1.4266700744628906,65.75754928588867,10,41188,False,2
1225,patrickhollowell/trad-plays-grid2,0.7780312758834297,0.3148919576198219,1.101294994354248,1.3963968753814697,1.5499176979064941,72.26179242134094,9,6542,True,4
1226,taylorsamarel/hong-kong-sar-mso-records,1.0,1.0,0.0018713197205215693,0.0005784367094747722,1.52510666847229,66.93352198600769,9,4906,True,2
1227,pitterman/airline-stats,0.7297324821599217,0.7388245916406054,1.6077970266342163,1.6215393543243408,1.5395941734313965,71.99348402023315,3,33468,True,6
1228,akbarjonanvarovich/aviachipta,0.6291790486022946,0.6021271351572564,0.6033497452735901,0.610601544380188,1.4240217208862305,67.2085771560669,2,20000,False,2
1229,huynhtan/busmap-csv3,0.9520074659250377,0.9534372169431847,0.8994846343994141,0.9154896140098572,1.632967233657837,73.43289971351624,6,2890,True,4
1230,srujansurapaneni/newdata,0.49760270753031866,0.4722822851054495,0.18305456638336182,0.2112227976322174,1.4964640140533447,67.38855409622192,18,21344,True,2
1231,nvkhangmse/nvkhangmse-assignment,0.6831911074836228,0.6775118886167549,0.9356587529182434,0.9597683548927307,1.4421122074127197,69.39064645767212,2,9800,True,3
1232,hakimazer/train,0.9976193905639843,0.9984436015619998,0.07091408967971802,0.22116777300834656,1.5518078804016113,67.23263931274414,38,25192,False,2
1233,freeman007/customer-orders,0.7530524824974045,0.7658136838661171,0.890387773513794,0.8997706770896912,1.399129867553711,69.91729664802551,4,9994,False,3
1234,girishvutukuri/customer-data,0.7749649891516724,0.7936844271593723,1.058121919631958,1.005239486694336,1.3381409645080566,74.79042053222656,4,9806,True,3
1235,yassmineelmersly/my-data,0.5464928425686967,0.5605857436775689,1.3231239318847656,1.3193901777267456,1.3574399948120117,73.71987652778625,2,16376,True,3
1236,nandoidayah/history-bridge-combonetwork,0.22922922922922928,0.9349349349349348,0.06909796595573425,0.008282983675599098,1.3979251384735107,67.70138812065125,3,5000,True,1
1237,ashishkumargupta920/medium-articles-dataset,0.6817436218874645,0.6391412272540719,1.7952373027801514,1.8001588582992554,1.4451591968536377,71.68843340873718,2,6508,True,7
1238,phamlenhatanh/data-set-419,0.9746495675514465,0.9666219306094046,0.15117371082305908,0.0897601917386055,1.4104411602020264,65.96200394630432,10,41188,False,2
1239,strider231/hw2-data,0.8258528453348358,0.810846368763759,0.395469605922699,0.4063491225242615,1.4014208316802979,68.53525996208191,5,32561,False,2
1240,bartoszwicek/lichess-games-dataset,0.9653395838806174,0.9572307385377293,0.637835681438446,0.6547539234161377,1.4224510192871094,71.2810468673706,11,18458,False,3
1241,youchenlong/fish-dataset,0.9959054169030063,0.9960649461145774,0.025220470502972603,0.12290206551551819,1.5276074409484863,69.19497394561768,12,7397,True,1
1242,samhanshuhaib/marvel-wikia-data,0.5464928425686967,0.5617343681152821,1.3231239318847656,1.3284657001495361,1.407144546508789,74.13681197166443,2,16376,True,3
1243,nandoidayah/history-bridge-combonetwork,0.22922922922922928,0.9349349349349348,0.06909796595573425,0.008282983675599098,1.3979251384735107,67.70138812065125,3,5000,True,1
1244,minhqunngl/global-super-store,0.7256016859048464,0.7472127965466367,0.9050945043563843,0.9100381731987,1.4119524955749512,70.36550045013428,3,9994,True,3
1245,irinashafeeva/consumers-behaviour-online-purchases2016,0.6455154543641131,0.6866601354980396,0.9359897375106812,0.9831867218017578,1.4092113971710205,75.99892711639404,2,48554,True,3
1246,davidrps/premier-league-matches-2004-2022,1.0,1.0,0.5516394376754761,0.5514446496963501,1.501011610031128,71.44889450073242,7,7847,True,2
1247,anjolaoluwaajayi/bank-customer-segmentation-data,0.9787751854538647,0.9919890170750162,0.24859051406383514,0.18769989907741547,1.4965858459472656,67.13706684112549,14,10127,False,2
1248,sanjanchaudhari/zomato-data,0.6223459812321502,0.6478906568747449,0.6756913661956787,0.6892891526222229,1.457230567932129,67.12450814247131,2,30336,True,2
1249,suraj520/customer-support-ticket-dataset,0.8412761901259088,0.8419795995929725,0.8221895694732666,0.8263885974884033,1.3350651264190674,69.81602311134338,2,8469,True,3
1250,joebeachcapital/titanic-time-travel-voyage,0.9537906680723662,0.9505481795006185,1.0808922052383423,1.0950754880905151,1.4206087589263916,74.56707835197449,5,4995,True,5
1251,shashwatwork/web-page-phishing-detection-dataset,0.9890538545554929,0.9898900184436149,0.13161812722682953,0.16911804676055908,1.794708251953125,66.6844584941864,87,11430,False,2
1252,vstacknocopyright/electricity,0.9599516483516484,0.9599560439560438,0.41334670782089233,0.29408925771713257,1.3750276565551758,67.98687839508057,7,45312,False,2
1253,carlolepelaars/toy-dataset,0.4698425016538599,0.4341636557935983,0.3061285614967346,0.38217657804489136,1.4110941886901855,68.9947304725647,3,150000,False,2
1254,timmate/avocado-prices-2020,0.9935,0.998172,0.3569526970386505,0.14684556424617767,1.422569751739502,66.4424660205841,10,33045,False,2
1255,shivan118/hranalysis,0.7440308231209595,0.7630439720863569,1.0609674453735352,1.0908973217010498,1.4326152801513672,74.27730584144592,7,23490,True,3
1256,faressayah/stanford-open-policing-project,0.8195980905011006,0.8523068347483064,0.6058173179626465,0.606368899345398,1.4124767780303955,70.49454760551453,2,91741,True,2
1257,mazharkarimi/heart-disease-and-stroke-prevention,1.0,1.0,0.051432572305202484,0.0004104398831259459,1.5674386024475098,65.31556296348572,5,85800,True,2
1258,danielihenacho/amazon-reviews-dataset,0.5997369780235379,0.6026121617430918,1.0208340883255005,1.0284372568130493,1.5027952194213867,70.87941431999207,2,17340,True,3
1259,suraj9727/supply-chain-optimization-for-a-fmcg-company,0.7352436556927296,0.7567859958052523,1.247182011604309,1.2129586935043335,1.5098905563354492,75.50377082824707,13,25000,True,4
1260,melihkanbay/police,0.8195980905011006,0.840293857016265,0.6058173179626465,0.6018591523170471,1.4942193031311035,71.15030241012573,2,91741,True,2
1261,thedevastator/heart-disease-stroke-risk-factors-2011-present,0.5863317492645395,0.3981670061099796,0.0993485152721405,0.10221721976995468,1.5330793857574463,61.0990264415741,4,35004,True,2
1262,idoyo92/epl-stats-20192020,1.0,1.0,0.5527601838111877,0.5823386311531067,0.37149739265441895,91.1139657497406,30,576,False,3
1263,sulaimanahmed/sales-dataset-of-usa-updated,0.48330054202756534,0.48568427967892386,1.001434564590454,1.0580812692642212,1.3430943489074707,70.16768455505371,4,9800,True,3
1264,polartech/grubhub-restaurant-data,0.9876826914238441,0.9824432392683151,0.01975180208683014,0.02378927543759346,1.4492077827453613,66.21901321411133,8,8088,True,1
1265,welkin10/airline-sentiment,0.8553573858743363,0.8695803670123845,0.7869526743888855,0.7683411836624146,1.5674917697906494,69.70879745483398,3,14640,True,3
1266,chesellejanroldan/trustpilot-reviews-philippines,0.9999965929378415,0.8747666791391754,0.7510871291160583,0.7606142163276672,1.3958303928375244,69.12046027183533,3,10916,True,4
1267,bansodesandeep/us-airline-data,0.8662991264954373,0.8695418825697891,0.7667115926742554,0.7656108140945435,1.5559535026550293,68.91845226287842,2,14640,True,3
1268,deepcontractor/australian-fatal-car-accident-data-19892021,0.5543031313799349,0.49635843065408586,0.6790772676467896,0.725621223449707,1.386986255645752,67.98293399810791,3,52843,True,2
1269,shashwatwork/municipal-waste-management-cost-prediction,0.8579986574047049,0.8856313116572296,0.21150115132331848,0.2007802575826645,1.5485827922821045,67.4915816783905,32,4341,True,2
1270,sameerkulkarni91/buenos-aires-airbnb-data,0.7247064855906284,0.7697823274441294,0.9332993626594543,0.9340044260025024,1.4669089317321777,75.42828702926636,8,22877,True,4
1271,tarikalafif/hajjv2-dataset,0.999850622934147,0.985559157555725,0.9439647197723389,0.9845044612884521,1.474287986755371,80.3620982170105,4,15105,False,5
1272,bhrt97/hr-analytics-classification,0.9165617446526719,0.9109182574657336,1.6791802644729614,1.7450172901153564,1.486567497253418,84.48669528961182,6,54808,True,9
1273,gauravtopre/credit-card-defaulter-prediction,0.7530739612804018,0.751782507102998,0.4416946470737457,0.45517176389694214,1.4988000392913818,66.53659963607788,20,30000,False,2
1274,nelakurthisudheer/dataset-for-predicting-watering-the-plants,0.9526098321949574,0.9882628825204085,0.27930235862731934,0.1512959748506546,1.625624418258667,65.76649045944214,14,100000,True,2
1275,sadikaljarif/twitter-airline-sentiment-analysis,0.8553573858743363,0.8698125204853571,0.7869526743888855,0.7683066129684448,1.478849172592163,69.8067467212677,3,14640,True,3
1276,imrankhan197/the-quran-dataset,0.34663297424302875,0.6692083758182974,0.31690356135368347,0.28001123666763306,1.42364501953125,67.90451073646545,10,6236,True,2
1277,kukuroo3/powerlifting-benchpress-weight-predict,0.9663609794522694,0.9670368033084039,0.22693133354187012,0.2240457832813263,1.3882267475128174,67.29904770851135,3,18900,True,2
1278,madeleineferguson/farmers-markets-in-the-united-states,0.6043146488487029,0.6120550883361368,1.0119104385375977,1.0175068378448486,1.4778571128845215,69.65134024620056,2,8804,True,3
1279,kavanozkafa/airbnb-istanbul-dataset,0.7565685196940487,0.7437652818921334,0.8442502021789551,0.8739398717880249,1.440155029296875,70.53432822227478,4,16251,True,3
1280,lapodini/british-airway-reviews,0.9707177867157349,0.9679454820797577,0.22227635979652405,0.24934710562229156,1.4265022277832031,67.25535249710083,7,3427,True,2
1281,manishkc06/web-page-phishing-detection,0.9878195615042141,0.9891116080178886,0.1409309059381485,0.1563149243593216,1.5079143047332764,66.9616801738739,45,11481,False,2
1282,gabrieltardochi/counter-strike-global-offensive-matches,0.578704377104377,0.5685030303030304,0.9330769777297974,0.9357976317405701,1.4769964218139648,71.4055917263031,34,3787,True,3
1283,brajeshmohapatra/term-deposit-prediction-data-set,0.7556511470985154,0.7557354925775979,0.06027252599596977,0.06525806337594986,1.459221601486206,67.38404560089111,7,13564,False,2
1284,adityadesai13/11000-bike-crash-data,0.49970406153535646,0.50555776329068,1.6158626079559326,1.6896382570266724,1.445589303970337,81.069176197052,7,11266,True,6
1285,prateekmaj21/anz-banking-data,1.0,1.0,6.35469632470631e-06,0.00022538374469149858,1.3006024360656738,66.37035298347473,4,12043,True,2
1286,rever3nd/weather-data,0.8601492537313432,0.8605156037991859,0.4378531277179718,0.47212812304496765,1.5181081295013428,69.17077255249023,14,25000,True,2
1287,tarzon/twitter-sentiment-analysis,0.5647756437695065,0.5478346996774248,1.0090320110321045,1.022550344467163,1.3660407066345215,71.93616247177124,5,13871,True,3
1288,nikhilparihar/twitter-sentiment-analysis,0.8553573858743363,0.8701885586498291,0.7869526743888855,0.7682529091835022,1.4943454265594482,69.58484029769897,3,14640,True,3
1289,mannmann2/world-income-inequality-database,0.8826944245441363,0.7109492445899513,1.0041671991348267,1.1901553869247437,1.5916693210601807,74.62235283851624,29,11826,True,4
1290,emirhanai/omicron-variant-rnn-ml-gen-prediction-ai-project,0.9590405769651051,0.9567276171049756,0.26904812455177307,0.2791335880756378,0.528329610824585,66.89213991165161,5,943,False,2
1291,minnieliang/adult-data,0.8364817475978037,0.8295727522306109,0.4138163924217224,0.41485413908958435,1.4813003540039062,68.9973611831665,5,48842,False,2
1292,kukuroo3/adp-p6,0.9490830197727277,0.9859981486635429,1.6378331184387207,1.4144257307052612,1.4365577697753906,97.85855269432068,3,35801,True,8
1293,shikhnu/hr-analytics-analytics-vidya,0.9049489316588135,0.9026921166305166,1.689818263053894,1.723673939704895,1.4248237609863281,84.24386096000671,7,23490,True,9
1294,kharisma4792/indonesian-covid19-vaccination-tweets,0.5262749469507833,0.5236659502449129,1.0619412660598755,1.0794529914855957,1.3490557670593262,70.7072172164917,2,10727,True,3
1295,ahmedaffan789/toy-dataset,0.46107068342577984,0.47566281614167216,0.31143835186958313,0.30867722630500793,1.4090590476989746,66.31461429595947,2,150000,False,2
1296,arashnic/exoplanets,0.8807227461763043,0.8718391801560674,0.8466159701347351,0.8715866208076477,1.4759104251861572,69.86823606491089,11,9564,True,3
1297,heyrobin/action-anime-list,0.5187814061136763,0.5188085243373132,1.573585033416748,1.7621204853057861,1.465088129043579,80.29668021202087,2,14000,True,5
1298,serkanp/senitment-dataset,0.5647756437695065,0.45380202239665385,1.0090320110321045,1.100612759590149,1.516158103942871,69.13006567955017,5,13871,True,3
1299,rikdifos/china-family-panel-survey-dataset,0.9916056681681682,0.9974647432626801,0.592157244682312,0.577085554599762,1.460892677307129,71.1299045085907,7,53225,True,3
1300,datafiniti/wine-beer-and-liquor-reviews,0.7229102063281113,0.8381727142147585,1.0952882766723633,0.8729681968688965,1.4311535358428955,69.62165117263794,2,2890,True,2
1301,revanthky/mushroom-data-set,0.8050766933622913,0.8240926983970285,0.5246269702911377,0.5140045285224915,1.3381803035736084,67.99758172035217,3,18321,False,2
1302,isaiahamwata/supermarket-data,0.46697981941878414,0.49801849405548215,0.8224778771400452,0.8004447817802429,1.4629693031311035,69.34533262252808,19,24485,True,3
1303,ddmasterdon/income-adult,0.8413238770685578,0.8375024335975524,0.400269478559494,0.3887034058570862,1.4212777614593506,66.8982949256897,5,16281,False,2
1304,chancev/carsforsale,0.7283794186842072,0.7514069923371359,1.1898587942123413,1.1894617080688477,1.4417543411254883,74.11981391906738,14,9379,True,3
1305,dev523/final-project-classification,0.7995036822520802,0.7960527301236393,0.8263282179832458,0.8331040740013123,1.4756510257720947,74.74146819114685,5,13564,False,4
1306,sowlarn/ucis-electrical-grid-stability-simulated-data,0.9997186988543371,1.0,0.02021094597876072,0.04739513248205185,1.4695348739624023,65.93890070915222,13,10000,False,2
1307,jahias/microsoft-adventure-works-cycles-customer-data,0.742857142857143,0.4,0.7151823043823242,1.149964451789856,0.04662966728210449,61.63404870033264,4,25,True,2
1308,datatattle/guns-incident-data,0.6109949860752912,0.6058543665562839,1.0673612356185913,1.0943236351013184,1.381263256072998,73.86605501174927,3,100798,True,4
1309,yogeswarachary/bank-loan-related-train-and-test-dataset,0.8033730758889562,0.19859586780322927,0.8251104950904846,1.3867489099502563,1.484419345855713,73.58356380462646,7,13564,False,4
1310,ashraf1997/anz-synthesised-transaction-dataset,1.0,1.0,1.3642240446642973e-05,0.0004086928383912891,1.448542594909668,67.62290692329407,4,12043,True,2
1311,sarahjeeeze/imdbfile,0.7031735985533454,0.6497739602169983,0.4797862470149994,0.5226497054100037,1.4584708213806152,67.1425998210907,2,6234,True,2
1312,gastonmichelotti/properati-data-set,0.72608824196974,0.8032678354939526,0.8924960494041443,0.9397014379501343,1.4535140991210938,76.85553407669067,5,18979,True,4
1313,yashsharan/the-elec2-dataset,0.933657142857143,0.9640219780219781,0.5005038380622864,0.2934558689594269,1.4448168277740479,66.3410975933075,8,45312,False,2
1314,iridazzle/webtoon-originals-datasets,0.6952617542048437,0.7050239733166563,0.985743522644043,1.0526697635650635,0.45389866828918457,69.1577639579773,5,844,True,3
1315,monika11/bug-triagingbug-assignment,0.5831059447840521,0.57352742844857,1.632705569267273,1.6633319854736328,1.314889907836914,71.37032675743103,2,10000,True,7
1316,gauravduttakiit/twitter-sentiment,0.5647756437695065,0.5478359643786461,1.0090320110321045,1.022568941116333,1.4195103645324707,70.0004301071167,5,13871,True,3
1317,sushilyeotiwad/u-s-airline-tweets,0.8662991264954373,0.8695418825697891,0.7667115926742554,0.7656108140945435,1.4930469989776611,69.21310901641846,2,14640,True,3
1318,aspramg/adult-income-dataset,0.8364817475978037,0.8295727522306109,0.4138163924217224,0.41485413908958435,1.3065450191497803,67.83274936676025,5,48842,False,2
